id,latitud,longitud
609,39.737567,-104.9847179
690,41.5865422,1.5830164
213,42.54525,-6.61062
2568,51.2194475,4.4024643
800,47.4495469,8.327459
732,35.887383,-106.276914
2422,50.8503396,4.3517103
815,25.7889689,-80.2264393
772,1.2800945,103.8509491
830,43.619399,6.551421
811,52.0366110339,4.62972612905
1281,41.4029677,2.1942542
859,43.1588734,13.7200884
940,52.3536785,4.8059839
1001,52.349614,4.923775
1536,52.2414444,4.8387834
1007,52.073846705,5.12082777046
1003,60.5264379363,8.23153297714
1064,51.3781292897,-0.0863083142853
1033,55.637751,37.529245
1652,53.4822115,-2.2339745
54,41.37527,2.15395
1525,42.664498,21.1535565
362,41.386295,2.195382
1383,25.227185,55.288806
1810,52.3988909,4.9384924
1401,57.1665607169,-2.11782270753
1154,46.005068,8.947327
1460,19.0759837,72.8776559
1464,42.0462893,2.9126022
358,41.386306,2.195383
1570,45.4021346,19.2968524
1542,52.2411111,4.8387834
532,37.9104805,-122.2802471
288,42.87556,-8.54176
888,51.523409446,-0.0841303605652
1010,52.4468423942,13.3004466753
1752,45.5719112406,8.059040308
1821,43.2963,-2.8687171
1811,1.379977,103.848772
1865,1.379977,103.848772
2291,65.0126148,25.4714526
2061,41.396708,2.194314
2196,43.6847176,-79.3928992
2252,46.0065117,8.9523121
2313,2.441304,-76.605721
707,47.9791247,9.6471482
784,55.650478,12.54289
1431,45.4765446,-75.7012723
2398,51.39401,-0.302662
2395,2.441304,-76.605721
1513,51.4975766624,-0.180759625131
976,-37.763542,144.943924
88,38.159527,-0.802028
1913,63.6770330801,22.6760494709
2475,-27.5953778,-48.5480499
223,36.70251,-4.495245
1976,51.514195,-0.091352
2371,51.0336220274,13.7727355957
1512,42.7083323,21.05053
191,38.725299,-9.150036
540,32.4100026503,-110.995026704
2295,65.0126148,25.4714526
1572,45.070312,7.6868565
52,41.3876,2.18058
1899,41.3953124562,2.1733751893
1801,50.8881742,5.9794988
1509,42.6577982,21.1533456
2050,53.4308774242,-7.89312422276
836,17.494407,78.142009
1212,51.5219742067,-0.137195183716
701,41.1544432,-96.0422378
2185,43.8970929,-78.8657912
1118,39.6461048178,-104.989647975
1380,-34.6172813,-58.3749553
1340,55.8745221,-4.291661
2018,40.181848831,44.5149815083
1593,-21.258333,55.441667
1291,53.502644,-2.217126
492,39.99277,-82.80061
1438,60.0970945,19.9348339
2240,41.8925085,-87.6161696
2062,12.987716,77.572271
1176,46.0065117,8.9523121
1493,52.406822,-1.519693
556,44.9066241,-93.2322982
12,48.84676,2.41442
369,43.64152,7.009186
2306,39.9194316,116.4779215
1046,52.3796356,4.8475582
1484,48.0760172,11.5263495
1597,46.0062508794,8.96559439904
2512,59.5006139,26.5144401
706,45.5230575,-122.7952832
1979,55.916667,37.816667
111,41.38609,2.18168
97,41.413587,1.969043
2452,51.511433,-0.117513
147,49.894067,2.295753
2193,41.3938441,2.1725995
2170,-36.9536846,174.7811534
2286,-36.9536846,174.7811534
1809,52.3709288,4.8872063
1308,55.8745221,-4.291661
2378,39.623958,19.923456
2359,51.5217938,-0.1319805
146,45.741348,12.267466
150,40.59835,-3.71145
169,41.729283,1.822515
161,38.42234,-6.41289
1063,52.3540459,4.8758626
149,41.390091,2.177432
1673,48.2027879,16.3460305
1681,8.6,-71.15
1256,53.4574081408,-2.26437468716
1694,42.732535,-84.5555347
2477,37.3218778,126.8308848
969,51.5128018237,-0.339129438311
861,37.36883,-122.0363496
152,40.55168,-3.66091
180,41.37713,2.14182
1202,52.3702157,4.8951679
1517,42.645407,20.914266
1634,42.6751461,21.2792763
3692,51.430326,5.5046951
3189,-22.5662938,17.0751322
4041,41.4241529301,2.174218582
4006,41.400772,2.195176
2399,52.117848,1.186472
4265,41.396867,2.194351
3930,41.382487,2.158891
4173,39.1836082,-96.5716694
2493,40.6104,22.980852
3441,-23.3812195944,150.516042709
3191,-23.381416551,150.500850677
4286,41.4078966,2.1557761
4220,-21.2013772409,55.2835464478
3151,-22.5136372763,17.0327782631
3422,-7.1648126,-34.8307468
3722,29.8286566294,121.554721892
2615,39.996093,-105.02485
3908,41.5283172137,2.07161513157
3931,39.6236741,19.8980739
1693,34.447461,-119.716354
4218,-20.9661684208,55.3630256653
4042,41.4034309871,2.16708098095
4219,-20.883333,55.43333299
4216,-21.249411,55.470658
4021,41.4065411,2.1802615
3955,41.397726,2.158188
4122,-33.8924125,151.1473684
4105,-23.6541535,-70.3850438
4281,41.4016211,2.156609
2616,59.5157088937,24.8344016075
3343,51.509283,-0.081755
4051,51.2442544564,-0.590815544128
1614,51.1037564321,3.64053528122
3755,52.3695304007,4.86253648996
3658,42.8076178036,-8.64001750946
4204,51.4515505,5.4815678
4131,40.4564948,-105.0293579
4083,45.5154981,-73.6788068
4138,41.547034378,1.90428256989
4137,42.6559821,21.1695572
4193,-20.9224012133,55.5282926559
4152,51.2434552134,-0.591834783554
4197,41.4105483018,2.1460005641
4031,52.6655042537,-8.62321615219
4053,41.3806207,2.1285597
4054,41.379505,2.123578
4240,41.3824411,2.1594256
4058,41.37804,2.124158
4059,41.376358,2.12331
3626,52.2940711411,4.98724579811
3998,41.3819205,2.1358814
4011,41.350601,2.140931
3918,41.1528810411,-81.3542801142
3188,22.2943256,113.951707
4062,41.379449,2.125681
4055,41.377227,2.12184
4007,41.374867,2.16158
3665,51.4963939473,-0.0623881816864
3593,51.5239989,-0.1050561
3042,59.4424565,24.7774345
3902,41.4133041738,2.13986098766
4064,41.4134248663,2.14022576809
3965,41.417094,2.198492
3975,41.411294,2.138428
3973,41.414786,2.201186
4057,41.379731,2.125338
4012,41.423763,2.172726
4002,41.406312,2.152591
3979,41.3988358726,2.17007900278
3958,41.401533,2.156858
3962,41.413444,2.186253
3999,41.415608,2.186319
3997,41.3935,2.177844
4009,41.352729,2.14385
4061,41.379683,2.127215
4005,41.398527,2.194352
3978,41.3947108356,2.1534123458
4010,41.37538,2.158676
3972,41.422396,2.188936
3984,41.396111,2.153611
4000,41.4047426031,2.21305985575
3985,41.399832,2.15246
4056,41.377928,2.126282
3991,41.396033,2.119949
4013,41.402331,2.194705
3957,41.396953,2.158731
3976,41.4025129,2.137555
3994,41.42136,2.1879
3988,41.3913865,2.1435322
4003,41.411729,2.140843
3987,41.389803,2.167684
3959,41.390883,2.166330002
3964,41.37538,2.15643
3956,41.394363,2.162031
4060,41.37738,2.122806
3974,41.43026534,2.161188255
3995,41.3889389,2.163428068
3993,41.446451,2.200963
3992,41.385001,2.160458
3968,41.3959626863,2.1739842991
3967,41.3963490045,2.17378045122
3963,41.3973872231,2.17232132951
3982,41.3931135191,2.14508081476
3977,41.374835,2.16685
4283,41.4016211,2.156609
4267,41.4022134,2.1566487
